"","symbol","EntrezGene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000106841",NA,NA,320.883641550758,-0.498480110902095,0.124005342413511,-4.01982770419562,5.82407188005489e-05,0.00169886411870934
"ENSMUSG00000091549",NA,NA,297.446050842397,0.413946440557745,0.102992014136968,4.01920910107886,5.83938299266406e-05,0.0017012681806109
"ENSMUSG00000043943","Naalad2","72560",327.604560517801,0.368819165360551,0.0918219812665632,4.01667618442967,5.9024739899021e-05,0.00171756997058034
"ENSMUSG00000043460","Elfn2","207393",14528.0887509421,-0.148634878073422,0.0370077039490959,-4.01632260887812,5.9113321793928e-05,0.00171807015576193
"ENSMUSG00000022969","Il10rb","16155",498.335989274816,0.364043583709063,0.090647481105539,4.01603640023063,5.9185118324425e-05,0.00171808187271084
"ENSMUSG00000024661","Fth1","14319",142520.738553801,0.163233828050619,0.0406919870274702,4.01144893564485,6.03472309379814e-05,0.00174970615966569
"ENSMUSG00000050232","Cxcr3","12766",11.368215685503,2.2943946047784,0.572258472225555,4.00936764790102,6.08815650942806e-05,0.00176307444523931
"ENSMUSG00000060671","Atp8b2","54667",9987.23157624425,-0.158705446148474,0.0395953907678928,-4.00817981766617,6.11885243378671e-05,0.00176983394013314
"ENSMUSG00000033730","Egr3","13655",15480.0731104103,-0.373002151417923,0.0930772215204599,-4.00744828138141,6.13782965286445e-05,0.00177319172384373
"ENSMUSG00000050288","Fzd2","57265",939.081659851703,-0.268841148554109,0.0671792170591361,-4.0018499816313,6.28491446169909e-05,0.00181350679281521
"ENSMUSG00000046364","Rpl27a","26451",12759.0816156145,0.15808503210821,0.0395505237839976,3.99704016491868,6.41394216012347e-05,0.00184852117465115
"ENSMUSG00000029616","Erp29","67397",4097.13049321628,0.158615958384512,0.0396926041747512,3.99610863742241,6.43921932996461e-05,0.00185358628200476
"ENSMUSG00000000149","Gna12","14673",8489.28975516514,0.167004870605354,0.0418284637678769,3.9926130572744,6.53491583640679e-05,0.00187888589728948
"ENSMUSG00000027398","Il1b","16176",29.9052254090321,1.55495431835426,0.389789833581102,3.98921209429319,6.62931274587414e-05,0.00190375192397925
"ENSMUSG00000027082","Tfpi","21788",399.051919507626,0.330823501711646,0.0830418007445386,3.98381897725651,6.78165392720939e-05,0.001945178805224
"ENSMUSG00000054072","Iigp1","60440",198.574912819997,0.627919134731774,0.157742615618286,3.98065628790665,6.87252618405767e-05,0.00196889693594462
"ENSMUSG00000024885","Aldh3b1","67689",442.811359373783,0.277504376038361,0.0698996263690962,3.97004090655698,7.1860293322488e-05,0.00205409068917816
"ENSMUSG00000025950","Idh1","15926",3641.6816775216,0.175442446084977,0.0441919437650248,3.97000971529631,7.18697012378146e-05,0.00205409068917816
"ENSMUSG00000040265","Dnm3","103967",27067.9548564092,-0.112084494784595,0.0282384458806613,-3.96921612677539,7.21094558697594e-05,0.0020584982864837
"ENSMUSG00000063856","Gpx1","14775",4511.39501383415,0.189407718080374,0.0477464212601413,3.96695109458374,7.2797922987837e-05,0.00207568959324917
"ENSMUSG00000022453","Naga","17939",2067.53241500845,0.225359676078708,0.0568605610127566,3.96337412197093,7.38978362496928e-05,0.00210455790455486
"ENSMUSG00000041390","Mdfic","16543",446.14933893974,0.381030646491495,0.0962268935057869,3.95971056125366,7.50406561781497e-05,0.00213457847627325
"ENSMUSG00000017707","Serinc3","26943",21144.017808513,0.115638088424957,0.0292210419731605,3.95735677499694,7.57836987911278e-05,0.0021531696710844
"ENSMUSG00000060739","Nsa2","59050",2180.33458377379,0.166350026297293,0.042045857143732,3.95639517416978,7.60892539074695e-05,0.00215930176330572
"ENSMUSG00000008475","Arpc5","67771",7476.60852124138,0.130775874029762,0.0330590019439715,3.95583249159795,7.62685899617226e-05,0.00216184171664176
"ENSMUSG00000061838","Suclg2","20917",1842.90700243767,0.18452308563806,0.0466723430691984,3.95358521779114,7.69888260534025e-05,0.00217968952820604
"ENSMUSG00000036273","Lrrk2","66725",8334.76180928256,-0.203073361549704,0.051377971114424,-3.95253757875021,7.73267807203209e-05,0.00218668505056936
"ENSMUSG00000000766","Oprm1","18390",637.488423401906,-0.338951559952024,0.085776413173617,-3.95157068722336,7.76399315238734e-05,0.00219296355882865
"ENSMUSG00000040225","Prrc2c","226562",32147.8637496852,-0.106417357664946,0.0269356720803593,-3.95079645116938,7.78915503377448e-05,0.00219749139376064
"ENSMUSG00000089694","Nat8f7","100043497",23.872250098099,-1.16228989141982,0.29428993283786,-3.94947214201916,7.83237253898206e-05,0.00220709654743095
"ENSMUSG00000027663","Zmat3","22401",12706.4738434401,-0.119332479751693,0.0302358718284544,-3.94671866677883,7.92295620382102e-05,0.00223001100637372
"ENSMUSG00000028657","Ppt1","19063",9626.89554427563,0.117988785361742,0.0299134516700141,3.9443387096654,8.00204899249907e-05,0.00224964146033283
"ENSMUSG00000057230","Aak1","269774",61094.5732832431,-0.0990528106781234,0.0251369767477266,-3.94052203143648,8.13044827414578e-05,0.00228307161863849
"ENSMUSG00000069874","Irgm2","54396",577.434265545682,0.441600988010382,0.112119108110174,3.93867731784348,8.19320322068849e-05,0.00229801206883297
"ENSMUSG00000002014","Ssr4","20832",2759.20565494171,0.180702035317269,0.0459101740750443,3.93599107295685,8.28540527902622e-05,0.00232116738113814
"ENSMUSG00000036270","Edc4","234699",7280.72314448889,-0.144127414984784,0.0366679541612379,-3.93060966398674,8.47307355398966e-05,0.00237098273345071
"ENSMUSG00000027955","Gask1b","68659",388.175044446984,-0.328526507411111,0.0836182812453385,-3.9288837622386,8.53410754610288e-05,0.00238528801506348
"ENSMUSG00000027907","S100a11","20195",256.76411994282,0.467951595931503,0.119258433741811,3.92384489087454,8.71468559217891e-05,0.00243293397651723
"ENSMUSG00000028776","Tinagl1","94242",796.011633100006,-0.378073217582491,0.0963928259431092,-3.92221323405985,8.77392891895634e-05,0.00244663498765567
"ENSMUSG00000037921","Ddx60","234311",209.586794708186,1.02481684534062,0.261427854658906,3.92007518356351,8.85213483739577e-05,0.00246558593590196
"ENSMUSG00000073987","Ggh","14590",1085.7267149906,0.256731032585012,0.0655000760141692,3.91955320066308,8.87132777111102e-05,0.00246807517701487
"ENSMUSG00000051111","Sv2c","75209",13429.0991850137,-0.220853049663073,0.0563647322265404,-3.91828437639734,8.9181455741111e-05,0.00247537685399058
"ENSMUSG00000109498",NA,NA,37.0789051151889,1.09397791266795,0.279182167809323,3.91850927031672,8.90983032682009e-05,0.00247537685399058
"ENSMUSG00000085967","Gm12530","329851",26.1196515073233,1.26995792058041,0.324170676586041,3.91755952128305,8.94499635063702e-05,0.00247996932232811
"ENSMUSG00000025701","Alox5","11689",109.180124425767,0.812027296768858,0.207332643041837,3.91654340992992,8.98276470553385e-05,0.0024873635078603
"ENSMUSG00000026797","Stxbp1","20910",100084.372935689,-0.105948193832549,0.0270539549913705,-3.91618134451481,8.99625886118558e-05,0.0024873635078603
"ENSMUSG00000037225","Fgf2","14173",827.44167869785,0.282720179902461,0.072195991405637,3.9160093849807,9.00267448720682e-05,0.0024873635078603
"ENSMUSG00000000567","Sox9","20682",4490.39680938958,0.196215931615273,0.0501321475866232,3.91397418744593,9.07893453070198e-05,0.00250555687478605
"ENSMUSG00000029007","Agtrap","11610",1421.13688611529,0.197352236651408,0.0504885921674682,3.90884808189542,9.2737255824792e-05,0.00255638265913359
"ENSMUSG00000018899","Irf1","16362",439.744631906325,0.32896927699773,0.0841726897344417,3.90826618509641,9.29608533795835e-05,0.00255961434391267
"ENSMUSG00000031320","Rps4x","20102",13594.1758205811,0.13908038303959,0.0355950232336682,3.90729856043577,9.33337969831851e-05,0.00256694608502897
"ENSMUSG00000022667","Cd200r1","57781",48.6811910355582,0.841804059519985,0.215514086073744,3.90602802283624,9.38256358936414e-05,0.00257165595419189
"ENSMUSG00000028923","Necap2","66147",2803.46558914405,0.172585200071285,0.0441841104104717,3.90604673191252,9.38183756840444e-05,0.00257165595419189
"ENSMUSG00000041920","Slc16a6","104681",1630.26991218916,0.203167493964268,0.0520125651446052,3.90612332615057,9.37886581971927e-05,0.00257165595419189
"ENSMUSG00000026452","Syt2","20980",26791.3100009468,-0.182181105389725,0.0466496588582802,-3.90530412972974,9.41069562916939e-05,0.00257643219927146
"ENSMUSG00000028015","Ctso","229445",2808.41344249152,0.17563476244652,0.0449816171271953,3.90458977830598,9.43853493249269e-05,0.00258111753580041
"ENSMUSG00000028957","Per3","18628",5473.85721271762,-0.197777491657093,0.0507145639349703,-3.89981646910534,9.62656329703845e-05,0.00262656741205476
"ENSMUSG00000096145","Vkorc1","27973",282.077960074553,0.400716474927647,0.102745735622192,3.90007889379591,9.61613474885733e-05,0.00262656741205476
"ENSMUSG00000029875","Ccdc184","239650",2662.8651842892,-0.181250253965101,0.0464999108137959,-3.89786240001403,9.70455292284442e-05,0.00264484786056909
"ENSMUSG00000038900","Rpl12","269261",10123.6858100187,0.202155332960449,0.0519026263914978,3.89489602001267,9.82408636614642e-05,0.00267439636200581
"ENSMUSG00000039652","Cpeb3","208922",10386.4776505078,-0.138062241592768,0.0354556896357949,-3.89393756011968,9.86300472255035e-05,0.00268188320947858
"ENSMUSG00000045092","S1pr1","13609",12515.928450058,-0.116146338190525,0.0298295246096403,-3.89367043928647,9.87387709785173e-05,0.00268188320947858
"ENSMUSG00000035376","Hacd2","70757",2784.61508722039,0.183743210010654,0.0472300485323914,3.89038791447861,0.000100084098650999,0.00271535945212659
"ENSMUSG00000039419","Cntnap2","66797",15126.3504305076,-0.123681566772328,0.0317966585450897,-3.88976617140256,0.000100340858549303,0.00271925986597858
"ENSMUSG00000048154","Kmt2d","381022",34309.0469085133,-0.119747922774536,0.030792000795709,-3.88892958171213,0.000100687324525709,0.00272557982532193
"ENSMUSG00000029213","Commd8","27784",3090.6150066119,0.164463737309963,0.0423249925112763,3.88573576867488,0.000102020425479446,0.00275856352714928
"ENSMUSG00000057191","AB124611","382062",52.4153090957045,0.961427048713792,0.247595310402611,3.8830583953728,0.000103150783021551,0.0027859972990052
"ENSMUSG00000097391","Mirg","100040724",2654.34245881325,-0.194173500472783,0.0500313567153921,-3.88103607858081,0.000104012407907516,0.00280611950257216
"ENSMUSG00000066036","Ubr4","69116",41124.7127629532,-0.136590903506786,0.0352040131307737,-3.8799810407804,0.000104464607253034,0.00281408344515803
"ENSMUSG00000104093","A330015K06Rik","102637797",360.152426173768,-0.347386399525604,0.0895371434300083,-3.87980212700395,0.000104541475170217,0.00281408344515803
"ENSMUSG00000003575","Crtc1","382056",22841.11589333,-0.126949357206008,0.0327395954614031,-3.87754813145659,0.000105514457809344,0.0028371010359574
"ENSMUSG00000030790","Adm","11535",190.378488228761,-0.431558829174927,0.111445851594167,-3.87236333162458,0.000107785116359607,0.00289492056383252
"ENSMUSG00000027656","Ccn5","22403",15.1090811425574,2.00010423897968,0.516545646213432,3.8720764634095,0.000107912085419814,0.00289509959378799
"ENSMUSG00000049502","Dtx3l","209200",770.340372212824,0.318697704710755,0.0823906663981186,3.86812874131616,0.000109673759702298,0.00293908577643184
"ENSMUSG00000050063","Klk6","19144",1115.61405372851,0.344058436539097,0.0889575993501565,3.86766773218338,0.000109881245629915,0.00294137060743481
"ENSMUSG00000038065","Mturn","68235",14016.5257685412,-0.11727364199688,0.0303449370835548,-3.86468562033815,0.000111232373591616,0.0029742300783136
"ENSMUSG00000021281","Tnfaip2","21928",236.519754019826,0.557051110081228,0.144211087645936,3.86274813659882,0.000112118586668664,0.00299459909898046
"ENSMUSG00000047557","Lxn","17035",2454.72743085141,0.224217576078759,0.0580853860990511,3.86013748271224,0.000113323247803869,0.00302341902261653
"ENSMUSG00000011148","Adssl1","11565",2333.90065532934,0.183966558473245,0.0476789991956874,3.85844001712781,0.000114113065655849,0.00304111951828128
"ENSMUSG00000038507","Parp12","243771",1436.83905915262,0.285708186153977,0.0740594896372613,3.85782007887655,0.000114402810385677,0.0030440783915074
"ENSMUSG00000039081","Zfp503","218820",907.14495239596,-0.264173726581637,0.0684802782291558,-3.85766140869977,0.000114477080586503,0.0030440783915074
"ENSMUSG00000031558","Slit2","20563",4354.09150678385,-0.178674116611641,0.0463410241886945,-3.85563590230773,0.000115429182318481,0.00306600802703558
"ENSMUSG00000028246","Faxc","76132",7259.13479780358,-0.119117712191463,0.0309225522160505,-3.85213068310818,0.000117094499922916,0.00310460648045032
"ENSMUSG00000058441","Panx2","406218",10520.2200956834,-0.131495210809557,0.0341365581195195,-3.85203482873593,0.000117140356710945,0.00310460648045032
"ENSMUSG00000022094","Slc39a14","213053",4307.45185881485,0.150292411923447,0.0390220356591375,3.85147543906398,0.000117408307038619,0.00310828482825562
"ENSMUSG00000042216","Sgsm1","52850",15226.3386370594,-0.140118425185005,0.0363933230949447,-3.85011351723658,0.000118063092752819,0.00312218497483142
"ENSMUSG00000037270","Bltp1","229227",23231.0649262734,-0.116999876413304,0.030403188741368,-3.84827648864702,0.000118951756948937,0.00314223274530864
"ENSMUSG00000025278","Flnb","286940",14842.5240136217,-0.153581475545706,0.0399256020256102,-3.84669154010982,0.000119723541913408,0.00315915245191466
"ENSMUSG00000019947","Arid5b","71371",6340.55058748235,-0.186507773760477,0.0484896193641823,-3.84634435588587,0.000119893231257443,0.00316016496189525
"ENSMUSG00000089901",NA,NA,23.741382681739,1.28423989492745,0.333977030459062,3.84529407055996,0.000120407949163301,0.00317025962430509
"ENSMUSG00000028494","Plin2","11520",777.167069289644,0.348839968681365,0.0909717195824178,3.83459794189474,0.000125769850566352,0.00330781579658935
"ENSMUSG00000021990","Spata13","219140",2326.92467839041,0.221547734329147,0.0578486467843951,3.82978248661316,0.000128256576168339,0.00336953548634398
"ENSMUSG00000006281","Tep1","21745",1395.47591414297,0.241938171714065,0.0632584965685437,3.82459566442451,0.000130986878450642,0.00343376822430795
"ENSMUSG00000062760","Shisal1","72301",6561.28093313483,-0.16414649200675,0.0429173594155193,-3.82471089186798,0.000130925633247559,0.00343376822430795
"ENSMUSG00000111792",NA,NA,35.4190545305503,1.5065481713993,0.393998366440725,3.8237421769259,0.000131441361795446,0.00344193293972514
"ENSMUSG00000001089","Luzp1","269593",14888.8807430401,-0.12599726845633,0.032996697665757,-3.81848116234634,0.000134275835590481,0.00351233476465753
"ENSMUSG00000026321","Tnfrsf11a","21934",658.724585615576,0.275893017389346,0.0722743308698299,3.81730296315361,0.000134918457958116,0.00352531236781982
"ENSMUSG00000056515","Rab31","106572",8031.56584523556,0.119588964866327,0.0313676426751257,3.8124944900995,0.000137571297038823,0.00359073022043307
"ENSMUSG00000050737","Ptges","64292",460.819962143644,0.388068827469391,0.101804389513738,3.81190663116765,0.000137898969518271,0.00359538320851266
"ENSMUSG00000019838","Slc16a10","72472",415.090855354015,0.324853329025441,0.0852598602220453,3.81015554305876,0.000138879387831603,0.00361702648070078
"ENSMUSG00000030313","Dennd5b","320560",11345.0949975903,-0.135000826649873,0.0354416681156549,-3.80909911489865,0.000139474043897921,0.00362858688259835
"ENSMUSG00000104713","Gbp6","100702",139.439200483674,0.748297439450908,0.196813466202616,3.80206422806735,0.00014349551347632,0.00372917876005145
"ENSMUSG00000082873","Gm15367","100417917",8.60992724844741,-2.4371497507914,0.641264020387787,-3.80054029745439,0.000144380935139436,0.00374814153627888
"ENSMUSG00000014361","Mertk","17289",4048.90556953477,0.171383860996996,0.0451104071316899,3.79920891639658,0.000145158691626478,0.00376021949837588
"ENSMUSG00000097431","Gm26782","102640338",2772.9489991815,-0.188968227849571,0.0497368349448307,-3.7993617418394,0.000145069215145635,0.00376021949837588
"ENSMUSG00000036550","Cnot1","234594",15749.6375038794,-0.0961855063795691,0.0253735736509771,-3.79077491025255,0.000150178007880388,0.00388605780606617
"ENSMUSG00000027624","Epb41l1","13821",62994.6812676248,-0.104673552233846,0.0276154149020092,-3.79040302690619,0.000150403044211116,0.00388770060036576
"ENSMUSG00000001053","N4bp3","212706",1251.55174014645,-0.194311618020419,0.0512824944566753,-3.78904380684091,0.000151228247279492,0.00390455979471614
"ENSMUSG00000028763","Hspg2","15530",2901.18624106045,-0.240004825816631,0.0633459522449298,-3.78879497917472,0.000151379775128617,0.00390455979471614
"ENSMUSG00000032554","Trf","22041",799.197715930798,0.271511304290038,0.0716749727815303,3.78809079031842,0.000151809377919092,0.00391144826512093
"ENSMUSG00000046768","Rhoj","80837",555.148209118968,0.286318277535408,0.0755910905063202,3.78772518847931,0.000152032872105597,0.0039130171841938
"ENSMUSG00000041695","Kcnj2","16518",1829.38390521349,0.449457943666071,0.118743513876175,3.78511574227762,0.000153637056970931,0.00395008095727078
"ENSMUSG00000056888","Glipr1","73690",57.939179971324,0.816052370471744,0.215611254406362,3.78483197789728,0.000153812461457274,0.00395037020807822
"ENSMUSG00000015247","Nipsnap3b","66536",837.54978480953,0.239631101313412,0.0633411782024333,3.78318035934808,0.000154837130672929,0.00397224451442334
"ENSMUSG00000114479",NA,NA,24.8290087628172,-1.25242119849358,0.331071914325916,-3.78292795099697,0.000154994290423583,0.00397224451442334
"ENSMUSG00000030064","Frmd4b","232288",3044.36536164245,0.174570483184512,0.0461528014990265,3.78244608159256,0.000155294739012923,0.00397571052589999
"ENSMUSG00000113856","Gm10790","100038577",142.964213754964,0.528376426484409,0.13977219838444,3.78026841240004,0.000156659378615602,0.00400638464015352
"ENSMUSG00000044519","Zfp488","382867",381.482431108318,0.31971062465806,0.0847637317024638,3.77178562383618,0.000162083483527921,0.0041406996083858
"ENSMUSG00000024810","Il33","77125",6343.53389725132,0.196903908270267,0.0522113210510885,3.77128761169628,0.000162407354203762,0.00414457367859336
"ENSMUSG00000019942","Cdk1","12534",33.3631876058252,1.14562242550006,0.303907216654933,3.7696453480433,0.000163479682476105,0.00416404228668382
"ENSMUSG00000039377","Hlx","15284",123.542562237418,0.749272106443217,0.198767563253153,3.76958943491668,0.000163516308369674,0.00416404228668382
"ENSMUSG00000052593","Adam17","11491",2217.99448028583,0.186592524330947,0.049512033593184,3.76862978127875,0.00016414613414857,0.00417566249290204
"ENSMUSG00000032344","Cgas","214763",125.067814176655,0.503833017053315,0.133714432115681,3.76797783965034,0.000164575308129667,0.00418215922929297
"ENSMUSG00000053465","Hs6st3","50787",1418.88760493421,-0.193033030052294,0.0512725961006779,-3.76483823197207,0.000166656940636052,0.00423058995401539
"ENSMUSG00000093416",NA,NA,10.9590090064271,2.06095178928048,0.547800407524255,3.7622312086163,0.000168404254987197,0.00427044088120854
"ENSMUSG00000020220","Vps13d","230895",20551.6067731207,-0.132384663019997,0.035191343310843,-3.76185307422487,0.000168659119767991,0.00427240180759652
"ENSMUSG00000030107","Usp18","24110",167.381931865148,0.806108696683889,0.21430267822496,3.76154280180153,0.000168868516143045,0.00427320803468177
"ENSMUSG00000056608","Chd9","109151",11255.6208120013,-0.141198932681562,0.0375687855358797,-3.75841088998503,0.000170995914866719,0.00432249652444076
"ENSMUSG00000074896","Ifit3","15959",1078.18537731217,0.865431387718993,0.230300249329893,3.75783956047442,0.000171386707715143,0.00432782908831576
"ENSMUSG00000030889","Vwa3a","233813",737.479374365307,-0.263063337362522,0.0700323110045957,-3.75631381556521,0.000172434447579988,0.0043453660271332
"ENSMUSG00000052331","Ankrd44","329154",1693.44262759214,0.213971756011425,0.0569634003160341,3.75630237704044,0.000172442325198928,0.0043453660271332
"ENSMUSG00000032855","Pkd1","18763",22723.1772363175,-0.13310812270916,0.0354643764367499,-3.75329093820543,0.000174528094775386,0.00439151825537118
"ENSMUSG00000045333","Zfp423","94187",2742.9731167176,-0.161187846906624,0.0429475556484691,-3.75313203447399,0.000174638810321638,0.00439151825537118
"ENSMUSG00000025068","Gsto1","14873",1804.39975729232,0.172414828505715,0.0459449658558399,3.75263808110547,0.000174983392307728,0.00439559012096605
"ENSMUSG00000051951","Xkr4","497097",4618.87922639736,-0.134835032483561,0.0359637067496505,-3.74919730666725,0.00017740147554009,0.00445168561926202
"ENSMUSG00000031822","Gse1","382034",6411.81454149822,-0.148332513693951,0.0395729604673158,-3.74832996930979,0.000178015956496897,0.00446201958878783
"ENSMUSG00000044674","Fzd1","14362",2475.48777376694,-0.244571671292584,0.0652522935850225,-3.7480930991937,0.000178184119045298,0.00446201958878783
"ENSMUSG00000024644","Cndp2","66054",4101.58096872339,0.160581569223544,0.0428536203470568,3.74721127230438,0.000178811473476817,0.00447283645205315
"ENSMUSG00000026922","Agpat2","67512",134.636162509206,0.543864189226398,0.14514796453878,3.74696394093139,0.000178987804002792,0.00447283645205315
"ENSMUSG00000026657","Frmd4a","209630",6490.38776907848,0.111358364648245,0.0297701277807754,3.74060754687644,0.000183575973922755,0.00458273424528123
"ENSMUSG00000061175","Fnip2","329679",3060.13679087455,0.183907717276383,0.0491830953050279,3.73924650605677,0.000184572666965543,0.00460284065339461
"ENSMUSG00000031097","Tnni2","21953",20.7895637445699,1.62610648759296,0.435173914113019,3.73668189856306,0.00018646457286914,0.00464520698353608
"ENSMUSG00000047485","Klhl34","245683",5012.79183442875,-0.172095692147753,0.0460778330978407,-3.73489117386073,0.000187796378361788,0.00467276258463993
"ENSMUSG00000078153","Psme2b","621823",58.6287097526225,0.806529064434374,0.21595706037579,3.73467328658262,0.000187959035193495,0.00467276258463993
"ENSMUSG00000108601",NA,NA,195.518597930379,0.444713751711296,0.119180204106592,3.73143975583022,0.000190388543075128,0.00472827687213926
"ENSMUSG00000036553","Sh3tc1","231147",290.657519984137,0.50388812931392,0.135089465592496,3.73003273870314,0.000191454891867342,0.00474985770390474
"ENSMUSG00000042744","Hectd4","269700",54689.8607947983,-0.130784084107892,0.0350796375906251,-3.72820510958881,0.000192848395686067,0.00477950220616397
"ENSMUSG00000063611",NA,NA,156.992145271278,0.565948341596439,0.151831317521381,3.72748093631435,0.00019340318481816,0.00478832062000929
"ENSMUSG00000104674",NA,NA,933.967878082748,0.245164712273133,0.0658202661648488,3.72476026850318,0.000195500919201211,0.00483528224108647
"ENSMUSG00000032890","Rims3","242662",28821.3789262697,-0.1524939147679,0.0409916509600954,-3.72012132217729,0.000199127099998191,0.0049199113567315
"ENSMUSG00000027832","Ptx3","19288",25.7098890726525,1.19239567620064,0.3206741528518,3.71840282603539,0.000200486386443875,0.00494334517394656
"ENSMUSG00000107881",NA,NA,491.401097368514,0.336217426446737,0.0904145507529004,3.71862077118103,0.000200313516013037,0.00494334517394656
"ENSMUSG00000039450","Dcxr","67880",413.006631105756,0.347688766241103,0.0935978214618785,3.71471003075337,0.000203436840465281,0.00501095963745853
"ENSMUSG00000035407","Kank4","242553",1303.85665769875,-0.252360026165531,0.0679472653609143,-3.71405714159466,0.000203962707720419,0.00501877562504282
"ENSMUSG00000028843","Sh3bgrl3","73723",3336.13397992178,0.159641861592871,0.0430722171344388,3.70637669044503,0.000210245527000265,0.00516281490536874
"ENSMUSG00000073982","Rhog","56212",2704.19449377167,0.17125151942142,0.0462032359567536,3.70648323380881,0.000210157141805626,0.00516281490536874
"ENSMUSG00000117964",NA,NA,21.4474423583026,1.3168842294245,0.355477264413835,3.70455261490768,0.000211764151284597,0.00519480560720064
"ENSMUSG00000026456","Cyb5r1","72017",1762.15662224064,0.204306357394175,0.0552130915845284,3.70032453410787,0.000215323921054913,0.00527675169061759
"ENSMUSG00000104415",NA,NA,301.690373350444,0.47874284674743,0.129417069012366,3.69922491987271,0.000216258889473983,0.00529427281301263
"ENSMUSG00000064284","Cdpf1","72355",478.846629774976,0.282039716913296,0.0762564877047211,3.69856684201618,0.000216820254875705,0.00530262137559334
"ENSMUSG00000029640","Usp12","22217",6517.78883364559,0.145561534974842,0.0394138045794824,3.69316122936827,0.00022148350029346,0.00540567995391695
"ENSMUSG00000034486","Gbx2","14472",120.163991311921,-0.509359458813101,0.137917630111618,-3.69321498927201,0.000221436663333774,0.00540567995391695
"ENSMUSG00000017009","Sdc4","20971",6568.05713747565,0.145616211036714,0.0394835404844084,3.68802314205374,0.00022600309968881,0.00551039979129809
"ENSMUSG00000020866","Cacna1g","12291",17871.9384885566,-0.135614944694512,0.0367949710109098,-3.68569239134071,0.000228081704886894,0.00554983440657543
"ENSMUSG00000028053","Ash1l","192195",24109.0058521905,-0.110240162864694,0.0299098322289757,-3.68574995743026,0.000228030151015279,0.00554983440657543
"ENSMUSG00000039840","Epg5","100502841",8073.33893980242,-0.114316370995075,0.0310323342566911,-3.6837825362888,0.000229798309193935,0.00558595586944651
"ENSMUSG00000028063","Lmna","16905",3779.0333237989,-0.164645673254686,0.04472354657514,-3.68140914267754,0.000231948446386438,0.00563253215165453
"ENSMUSG00000018217","Pmp22","18858",3329.7726400467,0.258545500372776,0.0703159762878453,3.67690977245904,0.000236076494894963,0.00572122945583816
"ENSMUSG00000050912","Tmem123","71929",1616.66112019015,0.209951084414161,0.0570964617493127,3.67712950998558,0.000235873300932394,0.00572122945583816
"ENSMUSG00000039414","Heatr5b","320473",7771.43518865242,-0.103143988190729,0.0280540231627995,-3.67662019782964,0.000236344518925607,0.00572196262368686
"ENSMUSG00000029167","Ppargc1a","19017",5984.99167478316,-0.151568715941601,0.0412409535699057,-3.67519911208365,0.000237663989099735,0.00574812452028654
"ENSMUSG00000060212","Pcnx2","270109",10724.2238930229,-0.161718892379668,0.044018493175367,-3.67388524035546,0.000238890057980354,0.00577197715391288
"ENSMUSG00000020422","Tns3","319939",9830.7721660511,0.123511089914246,0.0336218536543277,3.6735360038172,0.000239216952835443,0.00577407820459873
"ENSMUSG00000027894","Slc6a17","229706",58182.0507652658,-0.130026879255138,0.0354006145538266,-3.67301192066685,0.000239708296408265,0.00578014043393275
"ENSMUSG00000001131","Timp1","21857",146.373127998768,0.46773618111193,0.127401423610489,3.67135757086958,0.000241265517694846,0.00580025442889757
"ENSMUSG00000025290","Rps24","20088",17204.9880704911,0.151317440887561,0.0412128311946183,3.67160994528617,0.000241027348521992,0.00580025442889757
"ENSMUSG00000060981","H4c8","69386",122.33682748768,0.663983479632023,0.180848372218235,3.67149270677855,0.00024113796065116,0.00580025442889757
"ENSMUSG00000029179","Zcchc4","78796",1367.36148173238,0.169325500904935,0.046148717879275,3.66912687255777,0.000243380279553268,0.00583942814302033
"ENSMUSG00000070942","Il1rl2","107527",133.919225833446,0.623393161565775,0.169898544880061,3.66920836200132,0.000243302720322467,0.00583942814302033
"ENSMUSG00000025130","P4hb","18453",10725.9410888638,0.117559255568458,0.0320651156260911,3.66626638554209,0.000246117548766149,0.00589922192336392
"ENSMUSG00000113978",NA,NA,20.7313025812544,-1.21969416078722,0.3329770822568,-3.66299732258019,0.00024928114533764,0.00596910523636847
"ENSMUSG00000032807","Alox12b","11686",333.851991244967,-0.325184422100828,0.0888231567881962,-3.66103203105299,0.000251201348071783,0.0060091058065084
"ENSMUSG00000057378","Ryr3","20192",8220.17559014625,-0.169126733570108,0.0462358069129643,-3.65791677191829,0.000254273581590752,0.00607655783612854
"ENSMUSG00000018293","Pfn1","18643",8143.21370623909,0.103172394254832,0.0282331147538709,3.65430435693201,0.000257880215639857,0.00615663431485432
"ENSMUSG00000032511","Scn5a","20271",982.365328785015,-0.311658054521413,0.0852925979716055,-3.65398712119387,0.000258199224407742,0.00615814106578028
"ENSMUSG00000060678","H4c3","319155",24.6181438773966,1.50101072737288,0.410830692652811,3.65359929094043,0.000258589724950878,0.0061613482484583
"ENSMUSG00000069893","9930111J21Rik1","667214",152.315635696555,0.805345647843506,0.220495067894452,3.6524429119159,0.000259757355615735,0.00618304724321728
"ENSMUSG00000026457","Adipor1","72674",7082.58192835535,0.117010020308083,0.0320536759629188,3.65043998209272,0.000261791478452703,0.00622530823020187
"ENSMUSG00000014498","Ankrd52","237615",11536.5093652384,-0.115624404865569,0.0316931008463558,-3.64825156825462,0.000264031042214055,0.00625384550283585
